est.E_PC1,est.Spatial,est.beta,E_PC1,Spatial,BD
0.433198768,-1.877532333,0.010193888,,,
0.515929909,-1.877532333,0.010140513,,,
0.598661051,-1.877532333,0.010087418,,,
0.681392192,-1.877532333,0.0100346,,,
0.764123333,-1.877532333,0.009982059,,,
0.846854475,-1.877532333,0.009929793,,,
0.929585616,-1.877532333,0.0098778,,,
1.012316758,-1.877532333,0.00982608,,,
1.095047899,-1.877532333,0.009774631,,,
1.17777904,-1.877532333,0.009723451,,,
1.260510182,-1.877532333,0.009672539,,,
1.343241323,-1.877532333,0.009621894,,,
1.425972465,-1.877532333,0.009571513,,,
1.508703606,-1.877532333,0.009521397,,,
1.591434747,-1.877532333,0.009471543,,,
1.674165889,-1.877532333,0.00942195,,,
1.75689703,-1.877532333,0.009372617,,,
1.839628172,-1.877532333,0.009323542,,,
1.922359313,-1.877532333,0.009274724,,,
2.005090455,-1.877532333,0.009226161,,,
2.087821596,-1.877532333,0.009177853,,,
2.170552737,-1.877532333,0.009129798,,,
2.253283879,-1.877532333,0.009081994,,,
2.33601502,-1.877532333,0.009034441,,,
2.418746162,-1.877532333,0.008987137,,,
2.501477303,-1.877532333,0.00894008,,,
2.584208444,-1.877532333,0.00889327,,,
2.666939586,-1.877532333,0.008846705,,,
2.749670727,-1.877532333,0.008800384,,,
2.832401869,-1.877532333,0.008754305,,,
2.91513301,-1.877532333,0.008708467,,,
2.997864152,-1.877532333,0.00866287,,,
3.080595293,-1.877532333,0.008617511,,,
3.163326434,-1.877532333,0.00857239,,,
3.246057576,-1.877532333,0.008527505,,,
3.328788717,-1.877532333,0.008482855,,,
3.411519859,-1.877532333,0.008438439,,,
3.494251,-1.877532333,0.008394255,,,
-4.696132,-1.78263,0.013804634,,,
-4.613400859,-1.78263,0.01373575,,,
-4.530669717,-1.78263,0.013667209,,,
-4.447938576,-1.78263,0.01359901,,,
-4.365207434,-1.78263,0.013531151,,,
-4.282476293,-1.78263,0.013463631,,,
-4.199745152,-1.78263,0.013396448,,,
-4.11701401,-1.78263,0.0133296,,,
-4.034282869,-1.78263,0.013263086,,,
-3.951551727,-1.78263,0.013196904,,,
-3.868820586,-1.78263,0.013131052,,,
-3.786089444,-1.78263,0.013065528,,,
-3.703358303,-1.78263,0.013000332,,,
-3.620627162,-1.78263,0.01293546,,,
-3.53789602,-1.78263,0.012870913,,,
-3.455164879,-1.78263,0.012806687,,,
-3.372433737,-1.78263,0.012742783,,,
-3.289702596,-1.78263,0.012679196,,,
-3.206971455,-1.78263,0.012615928,,,
-3.124240313,-1.78263,0.012552975,,,
-3.041509172,-1.78263,0.012490336,,,
-2.95877803,-1.78263,0.012428009,,,
-2.876046889,-1.78263,0.012365994,,,
-2.793315747,-1.78263,0.012304288,,,
-2.710584606,-1.78263,0.01224289,,,
-2.627853465,-1.78263,0.012181799,,,
-2.545122323,-1.78263,0.012121012,,,
-2.462391182,-1.78263,0.012060528,,,
-2.37966004,-1.78263,0.012000347,,,
-2.296928899,-1.78263,0.011940465,,,
-2.214197758,-1.78263,0.011880883,,,
-2.131466616,-1.78263,0.011821598,,,
-2.048735475,-1.78263,0.011762608,,,
-1.966004333,-1.78263,0.011703913,,,
-1.883273192,-1.78263,0.011645511,,,
-1.800542051,-1.78263,0.0115874,,,
-1.717810909,-1.78263,0.01152958,,,
-1.635079768,-1.78263,0.011472048,,,
-1.552348626,-1.78263,0.011414802,,,
-1.469617485,-1.78263,0.011357843,,,
-1.386886343,-1.78263,0.011301168,,,
-1.304155202,-1.78263,0.011244775,,,
-1.221424061,-1.78263,0.011188664,,,
-1.138692919,-1.78263,0.011132833,,,
-1.055961778,-1.78263,0.011077281,,,
-0.973230636,-1.78263,0.011022005,,,
-0.890499495,-1.78263,0.010967006,,,
-0.807768354,-1.78263,0.010912281,,,
-0.725037212,-1.78263,0.010857829,,,
-0.642306071,-1.78263,0.010803649,,,
-0.559574929,-1.78263,0.010749739,,,
-0.476843788,-1.78263,0.010696098,,,
-0.394112646,-1.78263,0.010642725,,,
-0.311381505,-1.78263,0.010589618,,,
-0.228650364,-1.78263,0.010536776,,,
-0.145919222,-1.78263,0.010484198,,,
-0.063188081,-1.78263,0.010431882,,,
0.019543061,-1.78263,0.010379828,,,
0.102274202,-1.78263,0.010328033,,,
0.185005343,-1.78263,0.010276496,,,
0.267736485,-1.78263,0.010225217,,,
0.350467626,-1.78263,0.010174193,,,
0.433198768,-1.78263,0.010123424,,,
0.515929909,-1.78263,0.010072909,,,
0.598661051,-1.78263,0.010022645,,,
0.681392192,-1.78263,0.009972633,,,
0.764123333,-1.78263,0.00992287,,,
0.846854475,-1.78263,0.009873355,,,
0.929585616,-1.78263,0.009824087,,,
1.012316758,-1.78263,0.009775065,,,
1.095047899,-1.78263,0.009726288,,,
1.17777904,-1.78263,0.009677754,,,
1.260510182,-1.78263,0.009629462,,,
1.343241323,-1.78263,0.009581412,,,
1.425972465,-1.78263,0.009533601,,,
1.508703606,-1.78263,0.009486029,,,
1.591434747,-1.78263,0.009438694,,,
1.674165889,-1.78263,0.009391595,,,
1.75689703,-1.78263,0.009344731,,,
1.839628172,-1.78263,0.009298101,,,
1.922359313,-1.78263,0.009251704,,,
2.005090455,-1.78263,0.009205538,,,
2.087821596,-1.78263,0.009159603,,,
2.170552737,-1.78263,0.009113897,,,
2.253283879,-1.78263,0.009068419,,,
2.33601502,-1.78263,0.009023168,,,
2.418746162,-1.78263,0.008978142,,,
2.501477303,-1.78263,0.008933342,,,
2.584208444,-1.78263,0.008888765,,,
2.666939586,-1.78263,0.00884441,,,
2.749670727,-1.78263,0.008800277,,,
2.832401869,-1.78263,0.008756364,,,
2.91513301,-1.78263,0.00871267,,,
2.997864152,-1.78263,0.008669194,,,
3.080595293,-1.78263,0.008625935,,,
3.163326434,-1.78263,0.008582892,,,
3.246057576,-1.78263,0.008540063,,,
3.328788717,-1.78263,0.008497449,,,
3.411519859,-1.78263,0.008455047,,,
3.494251,-1.78263,0.008412856,,,
-4.696132,-1.687727667,0.013500622,,,
-4.613400859,-1.687727667,0.013436577,,,
-4.530669717,-1.687727667,0.013372835,,,
-4.447938576,-1.687727667,0.013309396,,,
-4.365207434,-1.687727667,0.013246258,,,
-4.282476293,-1.687727667,0.013183419,,,
-4.199745152,-1.687727667,0.013120879,,,
-4.11701401,-1.687727667,0.013058635,,,
-4.034282869,-1.687727667,0.012996687,,,
-3.951551727,-1.687727667,0.012935032,,,
-3.868820586,-1.687727667,0.01287367,,,
-3.786089444,-1.687727667,0.012812599,,,
-3.703358303,-1.687727667,0.012751817,,,
-3.620627162,-1.687727667,0.012691324,,,
-3.53789602,-1.687727667,0.012631118,,,
-3.455164879,-1.687727667,0.012571198,,,
-3.372433737,-1.687727667,0.012511561,,,
-3.289702596,-1.687727667,0.012452208,,,
-3.206971455,-1.687727667,0.012393136,,,
-3.124240313,-1.687727667,0.012334345,,,
-3.041509172,-1.687727667,0.012275832,,,
-2.95877803,-1.687727667,0.012217597,,,
-2.876046889,-1.687727667,0.012159639,,,
-2.793315747,-1.687727667,0.012101955,,,
-2.710584606,-1.687727667,0.012044545,,,
-2.627853465,-1.687727667,0.011987407,,,
-2.545122323,-1.687727667,0.01193054,,,
-2.462391182,-1.687727667,0.011873943,,,
-2.37966004,-1.687727667,0.011817614,,,
-2.296928899,-1.687727667,0.011761553,,,
-2.214197758,-1.687727667,0.011705758,,,
-2.131466616,-1.687727667,0.011650227,,,
-2.048735475,-1.687727667,0.01159496,,,
-1.966004333,-1.687727667,0.011539955,,,
-1.883273192,-1.687727667,0.011485211,,,
-1.800542051,-1.687727667,0.011430726,,,
-1.717810909,-1.687727667,0.0113765,,,
-1.635079768,-1.687727667,0.011322532,,,
-1.552348626,-1.687727667,0.011268819,,,
-1.469617485,-1.687727667,0.011215361,,,
-1.386886343,-1.687727667,0.011162157,,,
-1.304155202,-1.687727667,0.011109205,,,
-1.221424061,-1.687727667,0.011056504,,,
-1.138692919,-1.687727667,0.011004054,,,
-1.055961778,-1.687727667,0.010951852,,,
-0.973230636,-1.687727667,0.010899898,,,
-0.890499495,-1.687727667,0.01084819,,,
-0.807768354,-1.687727667,0.010796727,,,
-0.725037212,-1.687727667,0.010745509,,,
-0.642306071,-1.687727667,0.010694534,,,
-0.559574929,-1.687727667,0.0106438,,,
-0.476843788,-1.687727667,0.010593307,,,
-0.394112646,-1.687727667,0.010543054,,,
-0.311381505,-1.687727667,0.010493039,,,
-0.228650364,-1.687727667,0.010443261,,,
-0.145919222,-1.687727667,0.01039372,,,
-0.063188081,-1.687727667,0.010344413,,,
0.019543061,-1.687727667,0.010295341,,,
0.102274202,-1.687727667,0.010246501,,,
0.185005343,-1.687727667,0.010197893,,,
0.267736485,-1.687727667,0.010149515,,,
0.350467626,-1.687727667,0.010101367,,,
0.433198768,-1.687727667,0.010053447,,,
0.515929909,-1.687727667,0.010005755,,,
0.598661051,-1.687727667,0.009958289,,,
0.681392192,-1.687727667,0.009911048,,,
0.764123333,-1.687727667,0.009864031,,,
0.846854475,-1.687727667,0.009817238,,,
0.929585616,-1.687727667,0.009770666,,,
1.012316758,-1.687727667,0.009724315,,,
1.095047899,-1.687727667,0.009678184,,,
1.17777904,-1.687727667,0.009632272,,,
1.260510182,-1.687727667,0.009586578,,,
1.343241323,-1.687727667,0.0095411,,,
1.425972465,-1.687727667,0.009495838,,,
1.508703606,-1.687727667,0.009450791,,,
1.591434747,-1.687727667,0.009405958,,,
1.674165889,-1.687727667,0.009361337,,,
1.75689703,-1.687727667,0.009316928,,,
1.839628172,-1.687727667,0.00927273,,,
1.922359313,-1.687727667,0.009228741,,,
2.005090455,-1.687727667,0.009184961,,,
2.087821596,-1.687727667,0.009141389,,,
2.170552737,-1.687727667,0.009098023,,,
2.253283879,-1.687727667,0.009054863,,,
2.33601502,-1.687727667,0.009011908,,,
2.418746162,-1.687727667,0.008969157,,,
2.501477303,-1.687727667,0.008926608,,,
2.584208444,-1.687727667,0.008884262,,,
2.666939586,-1.687727667,0.008842116,,,
2.749670727,-1.687727667,0.00880017,,,
2.832401869,-1.687727667,0.008758423,,,
2.91513301,-1.687727667,0.008716874,,,
2.997864152,-1.687727667,0.008675522,,,
3.080595293,-1.687727667,0.008634367,,,
3.163326434,-1.687727667,0.008593406,,,
3.246057576,-1.687727667,0.00855264,,,
3.328788717,-1.687727667,0.008512068,,,
3.411519859,-1.687727667,0.008471687,,,
3.494251,-1.687727667,0.008431499,,,
-4.696132,-1.592825333,0.013203305,,,
-4.613400859,-1.592825333,0.01314392,,,
-4.530669717,-1.592825333,0.013084802,,,
-4.447938576,-1.592825333,0.01302595,,,
-4.365207434,-1.592825333,0.012967363,,,
-4.282476293,-1.592825333,0.012909039,,,
-4.199745152,-1.592825333,0.012850978,,,
-4.11701401,-1.592825333,0.012793178,,,
-4.034282869,-1.592825333,0.012735638,,,
-3.951551727,-1.592825333,0.012678356,,,
-3.868820586,-1.592825333,0.012621333,,,
-3.786089444,-1.592825333,0.012564565,,,
-3.703358303,-1.592825333,0.012508053,,,
-3.620627162,-1.592825333,0.012451796,,,
-3.53789602,-1.592825333,0.012395791,,,
-3.455164879,-1.592825333,0.012340038,,,
-3.372433737,-1.592825333,0.012284536,,,
-3.289702596,-1.592825333,0.012229284,,,
-3.206971455,-1.592825333,0.01217428,,,
-3.124240313,-1.592825333,0.012119523,,,
-3.041509172,-1.592825333,0.012065013,,,
-2.95877803,-1.592825333,0.012010748,,,
-2.876046889,-1.592825333,0.011956727,,,
-2.793315747,-1.592825333,0.011902949,,,
-2.710584606,-1.592825333,0.011849412,,,
-2.627853465,-1.592825333,0.011796117,,,
-2.545122323,-1.592825333,0.011743061,,,
-2.462391182,-1.592825333,0.011690244,,,
-2.37966004,-1.592825333,0.011637665,,,
-2.296928899,-1.592825333,0.011585322,,,
-2.214197758,-1.592825333,0.011533214,,,
-2.131466616,-1.592825333,0.011481341,,,
-2.048735475,-1.592825333,0.011429701,,,
-1.966004333,-1.592825333,0.011378293,,,
-1.883273192,-1.592825333,0.011327117,,,
-1.800542051,-1.592825333,0.011276171,,,
-1.717810909,-1.592825333,0.011225454,,,
-1.635079768,-1.592825333,0.011174965,,,
-1.552348626,-1.592825333,0.011124703,,,
-1.469617485,-1.592825333,0.011074667,,,
-1.386886343,-1.592825333,0.011024856,,,
-1.304155202,-1.592825333,0.010975269,,,
-1.221424061,-1.592825333,0.010925906,,,
-1.138692919,-1.592825333,0.010876764,,,
-1.055961778,-1.592825333,0.010827843,,,
-0.973230636,-1.592825333,0.010779142,,,
-0.890499495,-1.592825333,0.010730661,,,
-0.807768354,-1.592825333,0.010682397,,,
-0.725037212,-1.592825333,0.010634351,,,
-0.642306071,-1.592825333,0.01058652,,,
-0.559574929,-1.592825333,0.010538905,,,
-0.476843788,-1.592825333,0.010491504,,,
-0.394112646,-1.592825333,0.010444316,,,
-0.311381505,-1.592825333,0.010397341,,,
-0.228650364,-1.592825333,0.010350576,,,
-0.145919222,-1.592825333,0.010304022,,,
-0.063188081,-1.592825333,0.010257677,,,
0.019543061,-1.592825333,0.010211541,,,
0.102274202,-1.592825333,0.010165613,,,
0.185005343,-1.592825333,0.01011989,,,
0.267736485,-1.592825333,0.010074374,,,
0.350467626,-1.592825333,0.010029062,,,
0.433198768,-1.592825333,0.009983954,,,
0.515929909,-1.592825333,0.009939049,,,
0.598661051,-1.592825333,0.009894346,,,
0.681392192,-1.592825333,0.009849844,,,
0.764123333,-1.592825333,0.009805542,,,
0.846854475,-1.592825333,0.00976144,,,
0.929585616,-1.592825333,0.009717535,,,
1.012316758,-1.592825333,0.009673828,,,
1.095047899,-1.592825333,0.009630318,,,
1.17777904,-1.592825333,0.009587004,,,
1.260510182,-1.592825333,0.009543884,,,
1.343241323,-1.592825333,0.009500958,,,
1.425972465,-1.592825333,0.009458226,,,
1.508703606,-1.592825333,0.009415685,,,
1.591434747,-1.592825333,0.009373336,,,
1.674165889,-1.592825333,0.009331177,,,
1.75689703,-1.592825333,0.009289208,,,
1.839628172,-1.592825333,0.009247428,,,
1.922359313,-1.592825333,0.009205835,,,
2.005090455,-1.592825333,0.00916443,,,
2.087821596,-1.592825333,0.009123211,,,
2.170552737,-1.592825333,0.009082177,,,
2.253283879,-1.592825333,0.009041328,,,
2.33601502,-1.592825333,0.009000663,,,
2.418746162,-1.592825333,0.00896018,,,
2.501477303,-1.592825333,0.00891988,,,
2.584208444,-1.592825333,0.008879761,,,
2.666939586,-1.592825333,0.008839822,,,
2.749670727,-1.592825333,0.008800063,,,
2.832401869,-1.592825333,0.008760483,,,
2.91513301,-1.592825333,0.00872108,,,
2.997864152,-1.592825333,0.008681855,,,
3.080595293,-1.592825333,0.008642807,,,
3.163326434,-1.592825333,0.008603934,,,
3.246057576,-1.592825333,0.008565236,,,
3.328788717,-1.592825333,0.008526712,,,
3.411519859,-1.592825333,0.008488361,,,
3.494251,-1.592825333,0.008450183,,,
-4.696132,-1.497923,0.012912535,,,
-4.613400859,-1.497923,0.012857637,,,
-4.530669717,-1.497923,0.012802973,,,
-4.447938576,-1.497923,0.012748541,,,
-4.365207434,-1.497923,0.01269434,,,
-4.282476293,-1.497923,0.01264037,,,
-4.199745152,-1.497923,0.012586629,,,
-4.11701401,-1.497923,0.012533117,,,
-4.034282869,-1.497923,0.012479832,,,
-3.951551727,-1.497923,0.012426774,,,
-3.868820586,-1.497923,0.012373942,,,
-3.786089444,-1.497923,0.012321334,,,
-3.703358303,-1.497923,0.012268949,,,
-3.620627162,-1.497923,0.012216788,,,
-3.53789602,-1.497923,0.012164848,,,
-3.455164879,-1.497923,0.012113129,,,
-3.372433737,-1.497923,0.01206163,,,
-3.289702596,-1.497923,0.01201035,,,
-3.206971455,-1.497923,0.011959288,,,
-3.124240313,-1.497923,0.011908443,,,
-3.041509172,-1.497923,0.011857814,,,
-2.95877803,-1.497923,0.0118074,,,
-2.876046889,-1.497923,0.011757201,,,
-2.793315747,-1.497923,0.011707215,,,
-2.710584606,-1.497923,0.011657441,,,
-2.627853465,-1.497923,0.01160788,,,
-2.545122323,-1.497923,0.011558529,,,
-2.462391182,-1.497923,0.011509387,,,
-2.37966004,-1.497923,0.011460455,,,
-2.296928899,-1.497923,0.011411731,,,
-2.214197758,-1.497923,0.011363214,,,
-2.131466616,-1.497923,0.011314903,,,
-2.048735475,-1.497923,0.011266797,,,
-1.966004333,-1.497923,0.011218897,,,
-1.883273192,-1.497923,0.011171199,,,
-1.800542051,-1.497923,0.011123705,,,
-1.717810909,-1.497923,0.011076412,,,
-1.635079768,-1.497923,0.011029321,,,
-1.552348626,-1.497923,0.010982429,,,
-1.469617485,-1.497923,0.010935737,,,
-1.386886343,-1.497923,0.010889244,,,
-1.304155202,-1.497923,0.010842948,,,
-1.221424061,-1.497923,0.010796849,,,
-1.138692919,-1.497923,0.010750946,,,
-1.055961778,-1.497923,0.010705239,,,
-0.973230636,-1.497923,0.010659725,,,
-0.890499495,-1.497923,0.010614405,,,
-0.807768354,-1.497923,0.010569278,,,
-0.725037212,-1.497923,0.010524343,,,
-0.642306071,-1.497923,0.010479598,,,
-0.559574929,-1.497923,0.010435044,,,
-0.476843788,-1.497923,0.010390679,,,
-0.394112646,-1.497923,0.010346503,,,
-0.311381505,-1.497923,0.010302515,,,
-0.228650364,-1.497923,0.010258714,,,
-0.145919222,-1.497923,0.010215099,,,
-0.063188081,-1.497923,0.010171669,,,
0.019543061,-1.497923,0.010128424,,,
0.102274202,-1.497923,0.010085363,,,
0.185005343,-1.497923,0.010042485,,,
0.267736485,-1.497923,0.009999789,,,
0.350467626,-1.497923,0.009957275,,,
0.433198768,-1.497923,0.009914941,,,
0.515929909,-1.497923,0.009872788,,,
0.598661051,-1.497923,0.009830814,,,
0.681392192,-1.497923,0.009789018,,,
0.764123333,-1.497923,0.0097474,,,
0.846854475,-1.497923,0.009705958,,,
0.929585616,-1.497923,0.009664693,,,
1.012316758,-1.497923,0.009623604,,,
1.095047899,-1.497923,0.009582689,,,
1.17777904,-1.497923,0.009541948,,,
1.260510182,-1.497923,0.00950138,,,
1.343241323,-1.497923,0.009460985,,,
1.425972465,-1.497923,0.009420762,,,
1.508703606,-1.497923,0.009380709,,,
1.591434747,-1.497923,0.009340827,,,
1.674165889,-1.497923,0.009301114,,,
1.75689703,-1.497923,0.009261571,,,
1.839628172,-1.497923,0.009222195,,,
1.922359313,-1.497923,0.009182987,,,
2.005090455,-1.497923,0.009143945,,,
2.087821596,-1.497923,0.009105069,,,
2.170552737,-1.497923,0.009066359,,,
2.253283879,-1.497923,0.009027813,,,
2.33601502,-1.497923,0.008989432,,,
2.418746162,-1.497923,0.008951213,,,
2.501477303,-1.497923,0.008913157,,,
2.584208444,-1.497923,0.008875262,,,
2.666939586,-1.497923,0.008837529,,,
2.749670727,-1.497923,0.008799956,,,
2.832401869,-1.497923,0.008762543,,,
2.91513301,-1.497923,0.008725289,,,
2.997864152,-1.497923,0.008688193,,,
3.080595293,-1.497923,0.008651255,,,
3.163326434,-1.497923,0.008614474,,,
3.246057576,-1.497923,0.00857785,,,
3.328788717,-1.497923,0.008541381,,,
3.411519859,-1.497923,0.008505067,,,
3.494251,-1.497923,0.008468908,,,
-4.696132,-1.403020667,0.012628169,,,
-4.613400859,-1.403020667,0.01257759,,,
-4.530669717,-1.403020667,0.012527214,,,
-4.447938576,-1.403020667,0.012477039,,,
-4.365207434,-1.403020667,0.012427066,,,
-4.282476293,-1.403020667,0.012377292,,,
-4.199745152,-1.403020667,0.012327718,,,
-4.11701401,-1.403020667,0.012278343,,,
-4.034282869,-1.403020667,0.012229165,,,
-3.951551727,-1.403020667,0.012180184,,,
-3.868820586,-1.403020667,0.0121314,,,
-3.786089444,-1.403020667,0.012082811,,,
-3.703358303,-1.403020667,0.012034416,,,
-3.620627162,-1.403020667,0.011986215,,,
-3.53789602,-1.403020667,0.011938208,,,
-3.455164879,-1.403020667,0.011890392,,,
-3.372433737,-1.403020667,0.011842769,,,
-3.289702596,-1.403020667,0.011795335,,,
-3.206971455,-1.403020667,0.011748092,,,
-3.124240313,-1.403020667,0.011701038,,,
-3.041509172,-1.403020667,0.011654173,,,
-2.95877803,-1.403020667,0.011607495,,,
-2.876046889,-1.403020667,0.011561004,,,
-2.793315747,-1.403020667,0.0115147,,,
-2.710584606,-1.403020667,0.011468581,,,
-2.627853465,-1.403020667,0.011422646,,,
-2.545122323,-1.403020667,0.011376896,,,
-2.462391182,-1.403020667,0.011331329,,,
-2.37966004,-1.403020667,0.011285944,,,
-2.296928899,-1.403020667,0.011240741,,,
-2.214197758,-1.403020667,0.011195719,,,
-2.131466616,-1.403020667,0.011150878,,,
-2.048735475,-1.403020667,0.011106216,,,
-1.966004333,-1.403020667,0.011061733,,,
-1.883273192,-1.403020667,0.011017428,,,
-1.800542051,-1.403020667,0.0109733,,,
-1.717810909,-1.403020667,0.01092935,,,
-1.635079768,-1.403020667,0.010885575,,,
-1.552348626,-1.403020667,0.010841976,,,
-1.469617485,-1.403020667,0.010798551,,,
-1.386886343,-1.403020667,0.0107553,,,
-1.304155202,-1.403020667,0.010712223,,,
-1.221424061,-1.403020667,0.010669318,,,
-1.138692919,-1.403020667,0.010626584,,,
-1.055961778,-1.403020667,0.010584022,,,
-0.973230636,-1.403020667,0.010541631,,,
-0.890499495,-1.403020667,0.010499409,,,
-0.807768354,-1.403020667,0.010457356,,,
-0.725037212,-1.403020667,0.010415472,,,
-0.642306071,-1.403020667,0.010373756,,,
