,est.Spatial,est.Com.Size.Gradient,est.n1,E_PC1,Com.Size.Gradient,SD,Spatial
5793,3.057389,8.841997515,2.309968711,,,,
5893,3.152291333,8.841997515,2.276273869,,,,
5993,3.247193667,8.841997515,2.242579027,,,,
6093,3.342096,8.841997515,2.208884185,,,,
6193,3.436998333,8.841997515,2.175189343,,,,
6293,3.531900667,8.841997515,2.141494501,,,,
6393,3.626803,8.841997515,2.107799659,,,,
6493,3.721705333,8.841997515,2.074104817,,,,
6593,3.816607667,8.841997515,2.040409975,,,,
6693,3.91151,8.841997515,2.006715133,,,,
6793,4.006412333,8.841997515,1.973020291,,,,
6893,4.101314667,8.841997515,1.939325449,,,,
6993,4.196217,8.841997515,1.905630607,,,,
7093,4.291119333,8.841997515,1.871935765,,,,
7193,4.386021667,8.841997515,1.838240923,,,,
7293,4.480924,8.841997515,1.804546081,,,,
7393,4.575826333,8.841997515,1.770851239,,,,
7493,4.670728667,8.841997515,1.737156397,,,,
7593,4.765631,8.841997515,1.703461555,,,,
7693,4.860533333,8.841997515,1.669766713,,,,
7793,4.955435667,8.841997515,1.636071871,,,,
7893,5.050338,8.841997515,1.602377029,,,,
7993,5.145240333,8.841997515,1.568682187,,,,
8093,5.240142667,8.841997515,1.534987345,,,,
8193,5.335045,8.841997515,1.501292503,,,,
8293,5.429947333,8.841997515,1.467597661,,,,
8393,5.524849667,8.841997515,1.433902819,,,,
8493,5.619752,8.841997515,1.400207977,,,,
8593,5.714654333,8.841997515,1.366513135,,,,
8693,5.809556667,8.841997515,1.332818293,,,,
8793,5.904459,8.841997515,1.299123451,,,,
8893,5.999361333,8.841997515,1.265428609,,,,
8993,6.094263667,8.841997515,1.231733767,,,,
9093,6.189166,8.841997515,1.198038925,,,,
9193,6.284068333,8.841997515,1.164344083,,,,
9293,6.378970667,8.841997515,1.130649241,,,,
9393,6.473873,8.841997515,1.096954399,,,,
9493,6.568775333,8.841997515,1.063259557,,,,
9593,6.663677667,8.841997515,1.029564715,,,,
9693,6.75858,8.841997515,0.995869873,,,,
9793,6.853482333,8.841997515,0.962175031,,,,
9893,6.948384667,8.841997515,0.928480189,,,,
9993,7.043287,8.841997515,0.894785347,,,,
94,-2.352044,8.903648727,4.22699219,,,,
194,-2.257141667,8.903648727,4.191897445,,,,
294,-2.162239333,8.903648727,4.1568027,,,,
394,-2.067337,8.903648727,4.121707955,,,,
494,-1.972434667,8.903648727,4.08661321,,,,
594,-1.877532333,8.903648727,4.051518465,,,,
694,-1.78263,8.903648727,4.01642372,,,,
794,-1.687727667,8.903648727,3.981328975,,,,
894,-1.592825333,8.903648727,3.94623423,,,,
994,-1.497923,8.903648727,3.911139485,,,,
1094,-1.403020667,8.903648727,3.87604474,,,,
1194,-1.308118333,8.903648727,3.840949995,,,,
1294,-1.213216,8.903648727,3.80585525,,,,
1394,-1.118313667,8.903648727,3.770760505,,,,
1494,-1.023411333,8.903648727,3.73566576,,,,
1594,-0.928509,8.903648727,3.700571015,,,,
1694,-0.833606667,8.903648727,3.66547627,,,,
1794,-0.738704333,8.903648727,3.630381525,,,,
1894,-0.643802,8.903648727,3.59528678,,,,
1994,-0.548899667,8.903648727,3.560192035,,,,
2094,-0.453997333,8.903648727,3.52509729,,,,
2194,-0.359095,8.903648727,3.490002546,,,,
2294,-0.264192667,8.903648727,3.454907801,,,,
2394,-0.169290333,8.903648727,3.419813056,,,,
2494,-0.074388,8.903648727,3.384718311,,,,
2594,0.020514333,8.903648727,3.349623566,,,,
2694,0.115416667,8.903648727,3.314528821,,,,
2794,0.210319,8.903648727,3.279434076,,,,
2894,0.305221333,8.903648727,3.244339331,,,,
2994,0.400123667,8.903648727,3.209244586,,,,
3094,0.495026,8.903648727,3.174149841,,,,
3194,0.589928333,8.903648727,3.139055096,,,,
3294,0.684830667,8.903648727,3.103960351,,,,
3394,0.779733,8.903648727,3.068865606,,,,
3494,0.874635333,8.903648727,3.033770861,,,,
3594,0.969537667,8.903648727,2.998676116,,,,
3694,1.06444,8.903648727,2.963581371,,,,
3794,1.159342333,8.903648727,2.928486626,,,,
3894,1.254244667,8.903648727,2.893391881,,,,
3994,1.349147,8.903648727,2.858297136,,,,
4094,1.444049333,8.903648727,2.823202391,,,,
4194,1.538951667,8.903648727,2.788107646,,,,
4294,1.633854,8.903648727,2.753012901,,,,
4394,1.728756333,8.903648727,2.717918156,,,,
4494,1.823658667,8.903648727,2.682823411,,,,
4594,1.918561,8.903648727,2.647728666,,,,
4694,2.013463333,8.903648727,2.612633921,,,,
4794,2.108365667,8.903648727,2.577539176,,,,
4894,2.203268,8.903648727,2.542444431,,,,
4994,2.298170333,8.903648727,2.507349686,,,,
5094,2.393072667,8.903648727,2.472254941,,,,
5194,2.487975,8.903648727,2.437160196,,,,
5294,2.582877333,8.903648727,2.402065451,,,,
5394,2.677779667,8.903648727,2.366970706,,,,
5494,2.772682,8.903648727,2.331875961,,,,
5594,2.867584333,8.903648727,2.296781216,,,,
5694,2.962486667,8.903648727,2.261686471,,,,
5794,3.057389,8.903648727,2.226591726,,,,
5894,3.152291333,8.903648727,2.191496981,,,,
5994,3.247193667,8.903648727,2.156402236,,,,
6094,3.342096,8.903648727,2.121307491,,,,
6194,3.436998333,8.903648727,2.086212746,,,,
6294,3.531900667,8.903648727,2.051118001,,,,
6394,3.626803,8.903648727,2.016023256,,,,
6494,3.721705333,8.903648727,1.980928511,,,,
6594,3.816607667,8.903648727,1.945833766,,,,
6694,3.91151,8.903648727,1.910739021,,,,
6794,4.006412333,8.903648727,1.875644276,,,,
6894,4.101314667,8.903648727,1.840549531,,,,
6994,4.196217,8.903648727,1.805454786,,,,
7094,4.291119333,8.903648727,1.770360041,,,,
7194,4.386021667,8.903648727,1.735265296,,,,
7294,4.480924,8.903648727,1.700170551,,,,
7394,4.575826333,8.903648727,1.665075806,,,,
7494,4.670728667,8.903648727,1.629981061,,,,
7594,4.765631,8.903648727,1.594886316,,,,
7694,4.860533333,8.903648727,1.559791571,,,,
7794,4.955435667,8.903648727,1.524696826,,,,
7894,5.050338,8.903648727,1.489602081,,,,
7994,5.145240333,8.903648727,1.454507336,,,,
8094,5.240142667,8.903648727,1.419412591,,,,
8194,5.335045,8.903648727,1.384317846,,,,
8294,5.429947333,8.903648727,1.349223101,,,,
8394,5.524849667,8.903648727,1.314128357,,,,
8494,5.619752,8.903648727,1.279033612,,,,
8594,5.714654333,8.903648727,1.243938867,,,,
8694,5.809556667,8.903648727,1.208844122,,,,
8794,5.904459,8.903648727,1.173749377,,,,
8894,5.999361333,8.903648727,1.138654632,,,,
8994,6.094263667,8.903648727,1.103559887,,,,
9094,6.189166,8.903648727,1.068465142,,,,
9194,6.284068333,8.903648727,1.033370397,,,,
9294,6.378970667,8.903648727,0.998275652,,,,
9394,6.473873,8.903648727,0.963180907,,,,
9494,6.568775333,8.903648727,0.928086162,,,,
9594,6.663677667,8.903648727,0.892991417,,,,
9694,6.75858,8.903648727,0.857896672,,,,
9794,6.853482333,8.903648727,0.822801927,,,,
9894,6.948384667,8.903648727,0.787707182,,,,
9994,7.043287,8.903648727,0.752612437,,,,
95,-2.352044,8.965299939,4.223409674,,,,
195,-2.257141667,8.965299939,4.186915026,,,,
295,-2.162239333,8.965299939,4.150420378,,,,
395,-2.067337,8.965299939,4.11392573,,,,
495,-1.972434667,8.965299939,4.077431082,,,,
595,-1.877532333,8.965299939,4.040936434,,,,
695,-1.78263,8.965299939,4.004441786,,,,
795,-1.687727667,8.965299939,3.967947139,,,,
895,-1.592825333,8.965299939,3.931452491,,,,
995,-1.497923,8.965299939,3.894957843,,,,
1095,-1.403020667,8.965299939,3.858463195,,,,
1195,-1.308118333,8.965299939,3.821968547,,,,
1295,-1.213216,8.965299939,3.785473899,,,,
1395,-1.118313667,8.965299939,3.748979251,,,,
1495,-1.023411333,8.965299939,3.712484603,,,,
1595,-0.928509,8.965299939,3.675989955,,,,
1695,-0.833606667,8.965299939,3.639495307,,,,
1795,-0.738704333,8.965299939,3.603000659,,,,
1895,-0.643802,8.965299939,3.566506011,,,,
1995,-0.548899667,8.965299939,3.530011363,,,,
2095,-0.453997333,8.965299939,3.493516715,,,,
2195,-0.359095,8.965299939,3.457022067,,,,
2295,-0.264192667,8.965299939,3.420527419,,,,
2395,-0.169290333,8.965299939,3.384032771,,,,
2495,-0.074388,8.965299939,3.347538123,,,,
2595,0.020514333,8.965299939,3.311043475,,,,
2695,0.115416667,8.965299939,3.274548827,,,,
2795,0.210319,8.965299939,3.238054179,,,,
2895,0.305221333,8.965299939,3.201559531,,,,
2995,0.400123667,8.965299939,3.165064884,,,,
3095,0.495026,8.965299939,3.128570236,,,,
3195,0.589928333,8.965299939,3.092075588,,,,
3295,0.684830667,8.965299939,3.05558094,,,,
3395,0.779733,8.965299939,3.019086292,,,,
3495,0.874635333,8.965299939,2.982591644,,,,
3595,0.969537667,8.965299939,2.946096996,,,,
3695,1.06444,8.965299939,2.909602348,,,,
3795,1.159342333,8.965299939,2.8731077,,,,
3895,1.254244667,8.965299939,2.836613052,,,,
3995,1.349147,8.965299939,2.800118404,,,,
4095,1.444049333,8.965299939,2.763623756,,,,
4195,1.538951667,8.965299939,2.727129108,,,,
4295,1.633854,8.965299939,2.69063446,,,,
4395,1.728756333,8.965299939,2.654139812,,,,
4495,1.823658667,8.965299939,2.617645164,,,,
4595,1.918561,8.965299939,2.581150516,,,,
4695,2.013463333,8.965299939,2.544655868,,,,
4795,2.108365667,8.965299939,2.50816122,,,,
4895,2.203268,8.965299939,2.471666572,,,,
4995,2.298170333,8.965299939,2.435171924,,,,
5095,2.393072667,8.965299939,2.398677276,,,,
5195,2.487975,8.965299939,2.362182628,,,,
5295,2.582877333,8.965299939,2.325687981,,,,
5395,2.677779667,8.965299939,2.289193333,,,,
5495,2.772682,8.965299939,2.252698685,,,,
5595,2.867584333,8.965299939,2.216204037,,,,
5695,2.962486667,8.965299939,2.179709389,,,,
5795,3.057389,8.965299939,2.143214741,,,,
5895,3.152291333,8.965299939,2.106720093,,,,
5995,3.247193667,8.965299939,2.070225445,,,,
6095,3.342096,8.965299939,2.033730797,,,,
6195,3.436998333,8.965299939,1.997236149,,,,
6295,3.531900667,8.965299939,1.960741501,,,,
6395,3.626803,8.965299939,1.924246853,,,,
6495,3.721705333,8.965299939,1.887752205,,,,
6595,3.816607667,8.965299939,1.851257557,,,,
6695,3.91151,8.965299939,1.814762909,,,,
6795,4.006412333,8.965299939,1.778268261,,,,
6895,4.101314667,8.965299939,1.741773613,,,,
6995,4.196217,8.965299939,1.705278965,,,,
7095,4.291119333,8.965299939,1.668784317,,,,
7195,4.386021667,8.965299939,1.632289669,,,,
7295,4.480924,8.965299939,1.595795021,,,,
7395,4.575826333,8.965299939,1.559300373,,,,
7495,4.670728667,8.965299939,1.522805726,,,,
7595,4.765631,8.965299939,1.486311078,,,,
7695,4.860533333,8.965299939,1.44981643,,,,
7795,4.955435667,8.965299939,1.413321782,,,,
7895,5.050338,8.965299939,1.376827134,,,,
7995,5.145240333,8.965299939,1.340332486,,,,
8095,5.240142667,8.965299939,1.303837838,,,,
8195,5.335045,8.965299939,1.26734319,,,,
8295,5.429947333,8.965299939,1.230848542,,,,
8395,5.524849667,8.965299939,1.194353894,,,,
8495,5.619752,8.965299939,1.157859246,,,,
8595,5.714654333,8.965299939,1.121364598,,,,
8695,5.809556667,8.965299939,1.08486995,,,,
8795,5.904459,8.965299939,1.048375302,,,,
8895,5.999361333,8.965299939,1.011880654,,,,
8995,6.094263667,8.965299939,0.975386006,,,,
9095,6.189166,8.965299939,0.938891358,,,,
9195,6.284068333,8.965299939,0.90239671,,,,
9295,6.378970667,8.965299939,0.865902062,,,,
9395,6.473873,8.965299939,0.829407414,,,,
9495,6.568775333,8.965299939,0.792912766,,,,
9595,6.663677667,8.965299939,0.756418118,,,,
9695,6.75858,8.965299939,0.719923471,,,,
9795,6.853482333,8.965299939,0.683428823,,,,
9895,6.948384667,8.965299939,0.646934175,,,,
9995,7.043287,8.965299939,0.610439527,,,,
96,-2.352044,9.026951152,4.219827158,,,,
196,-2.257141667,9.026951152,4.181932607,,,,
296,-2.162239333,9.026951152,4.144038056,,,,
396,-2.067337,9.026951152,4.106143505,,,,
496,-1.972434667,9.026951152,4.068248955,,,,
596,-1.877532333,9.026951152,4.030354404,,,,
696,-1.78263,9.026951152,3.992459853,,,,
796,-1.687727667,9.026951152,3.954565302,,,,
896,-1.592825333,9.026951152,3.916670751,,,,
996,-1.497923,9.026951152,3.8787762,,,,
1096,-1.403020667,9.026951152,3.840881649,,,,
1196,-1.308118333,9.026951152,3.802987098,,,,
1296,-1.213216,9.026951152,3.765092547,,,,
1396,-1.118313667,9.026951152,3.727197996,,,,
1496,-1.023411333,9.026951152,3.689303445,,,,
1596,-0.928509,9.026951152,3.651408894,,,,
1696,-0.833606667,9.026951152,3.613514343,,,,
1796,-0.738704333,9.026951152,3.575619792,,,,
1896,-0.643802,9.026951152,3.537725242,,,,
1996,-0.548899667,9.026951152,3.499830691,,,,
2096,-0.453997333,9.026951152,3.46193614,,,,
2196,-0.359095,9.026951152,3.424041589,,,,
2296,-0.264192667,9.026951152,3.386147038,,,,
2396,-0.169290333,9.026951152,3.348252487,,,,
2496,-0.074388,9.026951152,3.310357936,,,,
2596,0.020514333,9.026951152,3.272463385,,,,
2696,0.115416667,9.026951152,3.234568834,,,,
2796,0.210319,9.026951152,3.196674283,,,,
2896,0.305221333,9.026951152,3.158779732,,,,
2996,0.400123667,9.026951152,3.120885181,,,,
3096,0.495026,9.026951152,3.08299063,,,,
3196,0.589928333,9.026951152,3.04509608,,,,
3296,0.684830667,9.026951152,3.007201529,,,,
3396,0.779733,9.026951152,2.969306978,,,,
3496,0.874635333,9.026951152,2.931412427,,,,
3596,0.969537667,9.026951152,2.893517876,,,,
3696,1.06444,9.026951152,2.855623325,,,,
3796,1.159342333,9.026951152,2.817728774,,,,
3896,1.254244667,9.026951152,2.779834223,,,,
3996,1.349147,9.026951152,2.741939672,,,,
4096,1.444049333,9.026951152,2.704045121,,,,
4196,1.538951667,9.026951152,2.66615057,,,,
4296,1.633854,9.026951152,2.628256019,,,,
4396,1.728756333,9.026951152,2.590361468,,,,
4496,1.823658667,9.026951152,2.552466917,,,,
4596,1.918561,9.026951152,2.514572367,,,,
4696,2.013463333,9.026951152,2.476677816,,,,
4796,2.108365667,9.026951152,2.438783265,,,,
4896,2.203268,9.026951152,2.400888714,,,,
4996,2.298170333,9.026951152,2.362994163,,,,
5096,2.393072667,9.026951152,2.325099612,,,,
5196,2.487975,9.026951152,2.287205061,,,,
5296,2.582877333,9.026951152,2.24931051,,,,
5396,2.677779667,9.026951152,2.211415959,,,,
5496,2.772682,9.026951152,2.173521408,,,,
5596,2.867584333,9.026951152,2.135626857,,,,
5696,2.962486667,9.026951152,2.097732306,,,,
5796,3.057389,9.026951152,2.059837755,,,,
5896,3.152291333,9.026951152,2.021943205,,,,
5996,3.247193667,9.026951152,1.984048654,,,,
6096,3.342096,9.026951152,1.946154103,,,,
6196,3.436998333,9.026951152,1.908259552,,,,
6296,3.531900667,9.026951152,1.870365001,,,,
6396,3.626803,9.026951152,1.83247045,,,,
6496,3.721705333,9.026951152,1.794575899,,,,
6596,3.816607667,9.026951152,1.756681348,,,,
6696,3.91151,9.026951152,1.718786797,,,,
6796,4.006412333,9.026951152,1.680892246,,,,
6896,4.101314667,9.026951152,1.642997695,,,,
6996,4.196217,9.026951152,1.605103144,,,,
7096,4.291119333,9.026951152,1.567208593,,,,
7196,4.386021667,9.026951152,1.529314042,,,,
7296,4.480924,9.026951152,1.491419492,,,,
7396,4.575826333,9.026951152,1.453524941,,,,
7496,4.670728667,9.026951152,1.41563039,,,,
7596,4.765631,9.026951152,1.377735839,,,,
7696,4.860533333,9.026951152,1.339841288,,,,
7796,4.955435667,9.026951152,1.301946737,,,,
7896,5.050338,9.026951152,1.264052186,,,,
7996,5.145240333,9.026951152,1.226157635,,,,
8096,5.240142667,9.026951152,1.188263084,,,,
8196,5.335045,9.026951152,1.150368533,,,,
8296,5.429947333,9.026951152,1.112473982,,,,
8396,5.524849667,9.026951152,1.074579431,,,,
8496,5.619752,9.026951152,1.03668488,,,,
8596,5.714654333,9.026951152,0.99879033,,,,
8696,5.809556667,9.026951152,0.960895779,,,,
8796,5.904459,9.026951152,0.923001228,,,,
8896,5.999361333,9.026951152,0.885106677,,,,
8996,6.094263667,9.026951152,0.847212126,,,,
9096,6.189166,9.026951152,0.809317575,,,,
9196,6.284068333,9.026951152,0.771423024,,,,
9296,6.378970667,9.026951152,0.733528473,,,,
9396,6.473873,9.026951152,0.695633922,,,,
9496,6.568775333,9.026951152,0.657739371,,,,
9596,6.663677667,9.026951152,0.61984482,,,,
9696,6.75858,9.026951152,0.581950269,,,,
9796,6.853482333,9.026951152,0.544055718,,,,
9896,6.948384667,9.026951152,0.506161167,,,,
9996,7.043287,9.026951152,0.468266617,,,,
97,-2.352044,9.088602364,4.216244642,,,,
197,-2.257141667,9.088602364,4.176950188,,,,
297,-2.162239333,9.088602364,4.137655734,,,,
397,-2.067337,9.088602364,4.098361281,,,,
497,-1.972434667,9.088602364,4.059066827,,,,
597,-1.877532333,9.088602364,4.019772373,,,,
697,-1.78263,9.088602364,3.980477919,,,,
797,-1.687727667,9.088602364,3.941183465,,,,
897,-1.592825333,9.088602364,3.901889011,,,,
997,-1.497923,9.088602364,3.862594557,,,,
1097,-1.403020667,9.088602364,3.823300103,,,,
1197,-1.308118333,9.088602364,3.784005649,,,,
1297,-1.213216,9.088602364,3.744711196,,,,
1397,-1.118313667,9.088602364,3.705416742,,,,
1497,-1.023411333,9.088602364,3.666122288,,,,
1597,-0.928509,9.088602364,3.626827834,,,,
1697,-0.833606667,9.088602364,3.58753338,,,,
1797,-0.738704333,9.088602364,3.548238926,,,,
1897,-0.643802,9.088602364,3.508944472,,,,
1997,-0.548899667,9.088602364,3.469650018,,,,
2097,-0.453997333,9.088602364,3.430355564,,,,
2197,-0.359095,9.088602364,3.39106111,,,,
2297,-0.264192667,9.088602364,3.351766657,,,,
2397,-0.169290333,9.088602364,3.312472203,,,,
2497,-0.074388,9.088602364,3.273177749,,,,
2597,0.020514333,9.088602364,3.233883295,,,,
2697,0.115416667,9.088602364,3.194588841,,,,
2797,0.210319,9.088602364,3.155294387,,,,
2897,0.305221333,9.088602364,3.115999933,,,,
2997,0.400123667,9.088602364,3.076705479,,,,
3097,0.495026,9.088602364,3.037411025,,,,
3197,0.589928333,9.088602364,2.998116571,,,,
3297,0.684830667,9.088602364,2.958822118,,,,
3397,0.779733,9.088602364,2.919527664,,,,
3497,0.874635333,9.088602364,2.88023321,,,,
3597,0.969537667,9.088602364,2.840938756,,,,
3697,1.06444,9.088602364,2.801644302,,,,
3797,1.159342333,9.088602364,2.762349848,,,,
3897,1.254244667,9.088602364,2.723055394,,,,
3997,1.349147,9.088602364,2.68376094,,,,
4097,1.444049333,9.088602364,2.644466486,,,,
4197,1.538951667,9.088602364,2.605172032,,,,
4297,1.633854,9.088602364,2.565877579,,,,
4397,1.728756333,9.088602364,2.526583125,,,,
4497,1.823658667,9.088602364,2.487288671,,,,
4597,1.918561,9.088602364,2.447994217,,,,
4697,2.013463333,9.088602364,2.408699763,,,,
4797,2.108365667,9.088602364,2.369405309,,,,
4897,2.203268,9.088602364,2.330110855,,,,
4997,2.298170333,9.088602364,2.290816401,,,,
5097,2.393072667,9.088602364,2.251521947,,,,
5197,2.487975,9.088602364,2.212227494,,,,
5297,2.582877333,9.088602364,2.17293304,,,,
5397,2.677779667,9.088602364,2.133638586,,,,
5497,2.772682,9.088602364,2.094344132,,,,
5597,2.867584333,9.088602364,2.055049678,,,,
5697,2.962486667,9.088602364,2.015755224,,,,
5797,3.057389,9.088602364,1.97646077,,,,
5897,3.152291333,9.088602364,1.937166316,,,,
5997,3.247193667,9.088602364,1.897871862,,,,
6097,3.342096,9.088602364,1.858577408,,,,
6197,3.436998333,9.088602364,1.819282955,,,,
6297,3.531900667,9.088602364,1.779988501,,,,
6397,3.626803,9.088602364,1.740694047,,,,
6497,3.721705333,9.088602364,1.701399593,,,,
6597,3.816607667,9.088602364,1.662105139,,,,
6697,3.91151,9.088602364,1.622810685,,,,
6797,4.006412333,9.088602364,1.583516231,,,,
6897,4.101314667,9.088602364,1.544221777,,,,
6997,4.196217,9.088602364,1.504927323,,,,
7097,4.291119333,9.088602364,1.465632869,,,,
7197,4.386021667,9.088602364,1.426338416,,,,
7297,4.480924,9.088602364,1.387043962,,,,
7397,4.575826333,9.088602364,1.347749508,,,,
7497,4.670728667,9.088602364,1.308455054,,,,
7597,4.765631,9.088602364,1.2691606,,,,
7697,4.860533333,9.088602364,1.229866146,,,,
7797,4.955435667,9.088602364,1.190571692,,,,
7897,5.050338,9.088602364,1.151277238,,,,
7997,5.145240333,9.088602364,1.111982784,,,,
8097,5.240142667,9.088602364,1.07268833,,,,
8197,5.335045,9.088602364,1.033393877,,,,
8297,5.429947333,9.088602364,0.994099423,,,,
8397,5.524849667,9.088602364,0.954804969,,,,
8497,5.619752,9.088602364,0.915510515,,,,
8597,5.714654333,9.088602364,0.876216061,,,,
8697,5.809556667,9.088602364,0.836921607,,,,
8797,5.904459,9.088602364,0.797627153,,,,
8897,5.999361333,9.088602364,0.758332699,,,,
8997,6.094263667,9.088602364,0.719038245,,,,
9097,6.189166,9.088602364,0.679743792,,,,
9197,6.284068333,9.088602364,0.640449338,,,,
9297,6.378970667,9.088602364,0.601154884,,,,
9397,6.473873,9.088602364,0.56186043,,,,
9497,6.568775333,9.088602364,0.522565976,,,,
9597,6.663677667,9.088602364,0.483271522,,,,
